"Programa de Governo"|"Ação"|"Órgão Responsável"|"Quanto foi previsto"|"Quanto já foi realizado <br>(Empenhado ou Pago)"
"Saude Publica de Qualidade e Eficaz"|"em 657 Loa 2023 - Custeio a Apeas - Associacao de Pais do Espectro Autista de Sorocaba"|"Secr.da Saude"|5000.00|5000.00
"Saude Publica de Qualidade e Eficaz"|"em 658 Loa 2023 - Reforco de Custeio para Entidade de Atendimento a Pessoas Com Cancer - Asipeca"|"Secr.da Saude"|102379.50|102379.50
"Saude Publica de Qualidade e Eficaz"|"em 659 Loa 2023 - Custeio a Associacao Beneficente Ajg"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 66 Loa 2024 - Custeio ao Gpaci"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 661 Loa 2025 - Destinacao a Apadas . Associacao de Pais e Amigos de Deficientes Auditivos de Soro"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 662 Loa 2023 - Custeio a Associacao de Pais e a Migos dos Excepcionais de Sorocaba - Apae"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 663 Loa 2023 - Custeio ao Hospital Oftalmologic o de Sorocaba - Bos"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 663 Loa 2025 - Aquisicao de Consultorio Odontol Ogico Portatil Completo"|"Secr.da Saude"|80000.00|80000.00
"Saude Publica de Qualidade e Eficaz"|"em 664 Loa 2023 - Custeio a Instituicao Creche Esp Ecial Maria Claro"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 664 Loa 2024 - Custeio a Asipeca"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 665 Loa 2023 - Incremento da Atencao a Saude da Populacao para Procedimento no Mac - Hospital San"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 665 Loa 2024 - Custeio a Associacao de Amigos D os Deficientes - Amde"|"Secr.da Saude"|40000.00|40000.00
"Saude Publica de Qualidade e Eficaz"|"em 665 Loa 2025 - Reforma, Manutencao Ou Instalaco Es nas Unidades Basicas de Saude - Ubs e Usf"|"Secr.da Saude"|400000.00|400000.00
"Saude Publica de Qualidade e Eficaz"|"em 667 Loa 2023 - Custeio ao Grupo de Pesquisa e a Ssistencia ao Cancer Infantil - Gpaci"|"Secr.da Saude"|150000.00|150000.00
"Saude Publica de Qualidade e Eficaz"|"em 667 Loa 2025 - Investimento para Santa Casa"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 668 Loa 2023 - Verba Destinada ao Ibrapper"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 668 Loa 2025 - Aquisicao de Material Permanente para Policlinica"|"Secr.da Saude"|60000.00|20189.96
"Saude Publica de Qualidade e Eficaz"|"em 669 Loa 2025 - Custeio Naci Raras . Nucleo de a Poio e Pesquisa da Cistinose e Doencas Raras"|"Secr.da Saude"|75000.00|75000.00
"Saude Publica de Qualidade e Eficaz"|"em 670 Loa 2025 - Aquisicao de Material Permanente para Ses"|"Secr.da Saude"|10000.00|7883.00
"Saude Publica de Qualidade e Eficaz"|"em 671 Loa 2025 - Custeio para Asipeca . Associaca o de Socorro Imediato a Pessoas Com Cancer e Autis"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 672 Loa 2025 - Aquisicao de Material Permanente , para Aquisicao de Computadores Ou Notebooks e Co"|"Secr.da Saude"|37236.80|36337.00
"Saude Publica de Qualidade e Eficaz"|"em 675 Loa 2025 - Aquisicao de Equipamentos Ou Mat Eriais Permanentes para Ubs e Usf"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 676 Loa 2023 - Custeio a Liga Sorocabana do Can Cer"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 676 Loa 2025 - Custeio para Liga Sorocabana de Combate ao Cancer"|"Secr.da Saude"|74000.00|74000.00
"Saude Publica de Qualidade e Eficaz"|"em 677 Loa 2025 - Custeio a Afissore - Associacao dos Fissurados Labio Palatais de Sorocaba e Regiao"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 678 Loa 2024 - Custeio para Contratacao de Pres Tador Servico P/realizacao Cirurgias de Laqueadura"|"Secr.da Saude"|510000.00|510000.00
"Saude Publica de Qualidade e Eficaz"|"em 679 Loa 2025 - Custeio a Afissore - Associacao dos Fissurados Labio Palatais de Sorocaba e Regiao"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 68 Loa 2024 - Custeio Exames Cardiologicos Cent Ral de Regulacao de Vagas"|"Secr.da Saude"|80000.00|80000.00
"Saude Publica de Qualidade e Eficaz"|"em 680 Loa 2024 - Custeio para Contratacao de Pres Tadores Servicos P/atender Necessidade Secretaria"|"Secr.da Saude"|277500.00|277500.00
"Saude Publica de Qualidade e Eficaz"|"em 680 Loa 2025 - Custeio ao Hospital Santa Lucind"|"Secr.da Saude"|500000.00|500000.00
"Saude Publica de Qualidade e Eficaz"|"em 681 Loa 2025 - Custeio para Apeas . Associacao de Pais do Espectro Autista de Sorocaba"|"Secr.da Saude"|150000.00|150000.00
"Saude Publica de Qualidade e Eficaz"|"em 683 Loa 2025 - Custeio ao Hospital Santa Casa D e Misericordia"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 685 Loa 2025 - Custeio ao Instituto Maria Claro"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 686 Loa 2025 - Custeio ao Ibrapper - Instituto Brasileiro de Apoio e Pesq. a Pacientes Oncologico"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 687 Loa 2025 - Custeio a Integrar - Instituicao Terapeutica de Grupos de Habilitacao e Reabilitac"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 689 Loa 2025 - Custeio ao Gpaci - Grupo de Pesq Uisa e Assistencia ao Cancer Infantil"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 69 Loa 2024 - Custeio a Asipeca"|"Secr.da Saude"|40000.00|40000.00
"Saude Publica de Qualidade e Eficaz"|"em 691 Loa 2025 - Custeio ao Banco de Olhos de Sor Ocaba - Bos"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 694 Loa 2024 - Incremento a Agencia de Desenvol Vimento Economico Social - Ades"|"Secr.da Saude"|240000.00|240000.00
"Saude Publica de Qualidade e Eficaz"|"em 694 Loa 2025 - Custeio do Instituto Saude em Eq Uilibrio"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 7 Loa 2023 - Custeio Geral das Atividades do Gr Upo de Pesquisa e Assist.ao Cancer Infantil Gpaci"|"Secr.da Saude"|75000.00|75000.00
"Saude Publica de Qualidade e Eficaz"|"em 70 Loa 2024 - Custeio a Apae"|"Secr.da Saude"|40000.00|40000.00
"Saude Publica de Qualidade e Eficaz"|"em 701 Loa 2024 - Custeio Geral do Gpaci - Grupo D e Pesquisa e Assistencia ao Cancer Infantil"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 702 Loa 2025 - Custeio para Inst. Tea Neuralink"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 707 Loa 2024 - Custeio a Instituicao Terapeutic a de Grupos de Habilitacao e Reabilitacao-integrar"|"Secr.da Saude"|10000.00|10000.00
"Saude Publica de Qualidade e Eficaz"|"em 709 Loa 2024 - Custeio para Servicos de Saude"|"Secr.da Saude"|850000.00|850000.00
"Saude Publica de Qualidade e Eficaz"|"em 71 Loa 2024 - Custeio ao Bos"|"Secr.da Saude"|80000.00|80000.00
"Saude Publica de Qualidade e Eficaz"|"em 710 Loa 2024 - Investimento para o Hospital da Irmandade da Santa Casa de Misericordia"|"Secr.da Saude"|300000.00|300000.00
"Saude Publica de Qualidade e Eficaz"|"em 711 Loa 2025 - Custeio Geral das Atividades da Associacao de Socorro Imediato a Pessoas Com Cance"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 713 Loa 2025 - Incremento ao Bos - Banco de Olh os de Sorocaba para Realizacao de Procedimentos"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 715 Loa 2025 - Custeio do Gpaci - Grupo de Pesq Uisa e Assistencia ao Cancer Infantil"|"Secr.da Saude"|100000.00|100000.00
"Saude Publica de Qualidade e Eficaz"|"em 716 Loa 2025 - Incremento para Custeio ao Hospi Tal Santa Lucinda para Custeio de Cirurgias Eletiv"|"Secr.da Saude"|200000.00|200000.00
"Saude Publica de Qualidade e Eficaz"|"em 717 Loa 2025 - Custeio para o Instituto Brasile Iro de Pesquisa a Pacientes Oncologicos e Reflexol"|"Secr.da Saude"|20000.00|20000.00
"Saude Publica de Qualidade e Eficaz"|"em 718 Loa 2025 - Custeio a Associacao de Pais e a Migos dos Excepcionais de Sorocaba - Apae"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 72 Loa 2024 - Custeio ao Instituto Maria Claro"|"Secr.da Saude"|40000.00|40000.00
"Saude Publica de Qualidade e Eficaz"|"em 73 Loa 2024 - Custeio a Integrar"|"Secr.da Saude"|110000.00|110000.00
"Saude Publica de Qualidade e Eficaz"|"em 739 Loa 2024 - Investimento na Santa Casa de MI Secordia"|"Secr.da Saude"|300000.00|300000.00
"Saude Publica de Qualidade e Eficaz"|"em 74 Loa 2024 - Aquisicao de Veiculo para a Ubs S Abia"|"Secr.da Saude"|72000.00|70050.00
"Saude Publica de Qualidade e Eficaz"|"em 740 Loa 2024 - Custeio ao Hospital Santa Lucind"|"Secr.da Saude"|30000.00|30000.00
"Saude Publica de Qualidade e Eficaz"|"em 747 Loa 2024 - Custeio do Bos - Banco de Olhos de Sorocaba"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 75 Loa 2024 - Aquisicao de Veiculo para a Ubs B Arao"|"Secr.da Saude"|72000.00|70050.00
"Saude Publica de Qualidade e Eficaz"|"em 76 Loa 2024 - Aquisicao de Veiculo para a Polic Linica"|"Secr.da Saude"|72000.00|70050.00
"Saude Publica de Qualidade e Eficaz"|"em 762 Loa 2024 - Custeio Geral a Apae - Sorocaba"|"Secr.da Saude"|150000.00|150000.00
"Saude Publica de Qualidade e Eficaz"|"em 77 Loa 2024 - Aquisicao de Veiculo para a Ubs a Parecidinha"|"Secr.da Saude"|72000.00|70050.00
"Saude Publica de Qualidade e Eficaz"|"em 775 Loa 2024 - Manutencao e Modernizacao da Ubs Julio de Mesquita Filho"|"Secr.da Saude"|50000.00|49275.70
"Saude Publica de Qualidade e Eficaz"|"em 776 Loa 2024 - Manutencao e Modernizacao da Ubs Marcia Mendes"|"Secr.da Saude"|80000.00|77545.44
"Saude Publica de Qualidade e Eficaz"|"em 777 Loa 2024 - Manutencao e Modernizacao da Ubs Wanel Vilie"|"Secr.da Saude"|80000.00|66140.36
"Saude Publica de Qualidade e Eficaz"|"em 92 Loa 2025 - Custeio a Afissore - Associacao D os Fissurados Labio Palatais de Sorocaba e Regiao"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 93 Loa 2025 - Custeio a Amde - Associacao Amigo S dos Deficientes"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 95 Loa 2025 - Custeio a Apae - Associacao de Pa Is e Amigos dos Excepcionais de Sorocaba"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 96 Loa 2025 - Custeio a Asipeca - Associacao de Socorro Imediato a Pessoas Com Cancer"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 97 Loa 2025 - Custeio ao Ibrapper - Instituto B R. Apoio e Pesq. Pacientes Oncologicos Reflexiolog"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 98 Loa 2025 - Custeio ao Instituto Maria Claro"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"em 99 Loa 2025 - Custeio ao Integrar - Instituicao Terapeutica de Grupos de Habilitacao e Reabilitac"|"Secr.da Saude"|50000.00|50000.00
"Saude Publica de Qualidade e Eficaz"|"Estruturacao da Atencao Especializada - Nova Polic Linica"|"Secr.da Saude"|18891046.02|11575474.57
"Saude Publica de Qualidade e Eficaz"|"Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Secr.da Saude"|1127452477.19|1123370934.35
"Saude Publica de Qualidade e Eficaz"|"Vigilancia em Saude"|"Secr.da Saude"|35894937.80|30910129.67

